sign;dac;adc;vol;res
0;0;2507;0,0;10065,18
0;0;2512;0,0;10039,15
0;0;2511;0,0;10044,35
0;0;2504;0,0;10080,84
0;0;2507;0,0;10065,18
0;0;2502;0,0;10091,31
0;0;2510;0,0;10049,55
0;0;2517;0,0;10013,23
0;0;2502;0,0;10091,31
0;0;2513;0,0;10033,96
0;0;2519;0,0;10002,89
0;0;2498;0,0;10112,29
0;0;2512;0,0;10039,15
0;0;2513;0,0;10033,96
0;0;2514;0,0;10028,77
0;0;2506;0,0;10070,39
0;0;2504;0,0;10080,84
0;0;2519;0,0;10002,89
0;0;2501;0,0;10096,54
0;0;2501;0,0;10096,54
0;0;2504;0,0;10080,84
0;0;2502;0,0;10091,31
0;0;2499;0,0;10107,03
0;0;2501;0,0;10096,54
0;0;2516;0,0;10018,41
0;0;2525;0,0;9971,97
0;0;2528;0,0;9956,56
0;0;2501;0,0;10096,54
0;0;2509;0,0;10054,75
0;0;2507;0,0;10065,18
0;0;2502;0,0;10091,31
0;0;2495;0,0;10128,06
0;0;2512;0,0;10039,15
0;0;2506;0,0;10070,39
0;0;2509;0,0;10054,75
0;0;2508;0,0;10059,96
0;0;2505;0,0;10075,62
0;0;2511;0,0;10044,35
0;0;2495;0,0;10128,06
0;0;2508;0,0;10059,96
0;0;2520;0,0;9997,73
0;0;2499;0,0;10107,03
0;0;2505;0,0;10075,62
0;0;2509;0,0;10054,75
0;0;2502;0,0;10091,31
0;0;2515;0,0;10023,59
0;0;2497;0,0;10117,54
0;0;2503;0,0;10086,07
0;0;2504;0,0;10080,84
0;0;2501;0,0;10096,54
0;0;2509;0,0;10054,75
0;0;2499;0,0;10107,03
0;0;2508;0,0;10059,96
0;0;2502;0,0;10091,31
0;0;2517;0,0;10013,23
0;0;2489;0,0;10159,73
0;0;2512;0,0;10039,15
0;0;2508;0,0;10059,96
0;0;2509;0,0;10054,75
0;0;2509;0,0;10054,75
0;0;2504;0,0;10080,84
0;0;2514;0,0;10028,77
0;0;2498;0,0;10112,29
0;0;2499;0,0;10107,03
0;0;2512;0,0;10039,15
0;0;2501;0,0;10096,54
0;0;2515;0,0;10023,59
0;0;2507;0,0;10065,18
0;0;2511;0,0;10044,35
0;0;2508;0,0;10059,96
0;0;2502;0,0;10091,31
0;0;2506;0,0;10070,39
0;0;2504;0,0;10080,84
0;0;2521;0,0;9992,57
0;0;2505;0,0;10075,62
0;0;2512;0,0;10039,15
0;0;2514;0,0;10028,77
0;0;2494;0,0;10133,33
0;0;2516;0,0;10018,41
0;0;2502;0,0;10091,31
0;0;2514;0,0;10028,77
0;0;2497;0,0;10117,54
0;0;2513;0,0;10033,96
0;0;2489;0,0;10159,73
0;0;2516;0,0;10018,41
0;0;2503;0,0;10086,07
0;0;2513;0,0;10033,96
0;0;2515;0,0;10023,59
0;0;2511;0,0;10044,35
0;0;2508;0,0;10059,96
0;0;2510;0,0;10049,55
0;0;2505;0,0;10075,62
0;0;2497;0,0;10117,54
0;0;2505;0,0;10075,62
0;0;2504;0,0;10080,84
0;0;2520;0,0;9997,73
0;0;2515;0,0;10023,59
0;0;2514;0,0;10028,77
0;0;2504;0,0;10080,84
0;0;2505;0,0;10075,62
0;0;2506;0,0;10070,39
0;0;2504;0,0;10080,84
0;0;2515;0,0;10023,59
0;0;2509;0,0;10054,75
0;0;2521;0,0;9992,57
0;0;2504;0,0;10080,84
0;0;2508;0,0;10059,96
0;0;2493;0,0;10138,6
0;0;2508;0,0;10059,96
0;0;2496;0,0;10122,8
0;0;2511;0,0;10044,35
0;0;2515;0,0;10023,59
0;0;2492;0,0;10143,88
